WB_ID,common_name,transcript,status,description,baseMean,log2FoldChange,padj,change,N2_CTR_1,N2_CTR_3,N2_CTR_4,N2_HS_1,N2_HS_3,N2_HS_4,cat
WBGene00199052,,F32A6.10,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00199098,,F45E1.13,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00199127,,R03C1.5,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00199175,,C53C7.7,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00199224,,F52B10.17,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00199233,,C44E12.6,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00199235,,F17C8.11,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00199263,,W10C4.2,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00199309,,C09G5.10,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00199376,,Y66A7AL.7,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00199379,,B0454.19,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00199392,,B0310.8,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00199554,,F49E10.17,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00199595,,F49E2.9,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00199765,,C44E12.7,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00199812,,C06E4.18,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00199824,,Y57E12B.7,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00199831,,F01E11.12,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00199840,,K10C3.12,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00199841,,T12A2.19,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00199917,,F15A8.10,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00199942,,B0365.8,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00199962,,Y51H7C.28,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00200034,,C03C11.7,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00200043,,C23H5.14,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00200101,,R06C1.11,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00200149,,F28F5.14,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00200263,,K03C7.12,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00200315,,C52G5.8,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00200386,,T27F7.8,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00200471,,K04D7.16,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00200493,,K03H9.12,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00200495,,T05A6.17,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00200530,,C16B8.10,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00200578,,T21B6.14,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00200602,,C24A1.6,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00200646,,C35C5.20,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00200694,,F18E9.11,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00200883,,F45D3.13,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00200922,,T07F10.12,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00200959,,C14F11.28,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00200992,,C09D1.5,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00201093,,Y46E12BL.9,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00201117,,C06A8.15,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00201140,,C50E10.14,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00201288,,T05H4.16,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00201402,,C06E4.19,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00201448,,R06C1.13,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00201460,,Y43H11AL.7,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00201489,,C16E9.26,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00201612,,F09G2.12,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00201666,,VK10D6R.2,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00201713,,Y49E10.34,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00201724,,Y108G3AL.8,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00201743,,K09H11.14,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00202105,,F55C12.17,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00202128,,F32H5.8,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00202301,,F35G2.21,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00202475,,C33F10.24,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00202492,,T15B7.19,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00219553,,T08G5.19,Live,ncRNA,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00219576,anr-13,F01G4.7,Live,ncRNA,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00219668,anr-33,E02C12.18,Live,ncRNA,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00219872,,E04F6.17,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00219970,,F54F12.6,Live,ncRNA_gene,0.113708978,0.061227557,,no_change,0.682253871,0,0,0,0,0,
WBGene00220043,,R12C12.13,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00235152,,Y7A5A.22,Live,ncRNA_gene,0.115343862,0.061227557,,no_change,0,0.692063171,0,0,0,0,
WBGene00235153,,Y7A5A.23,Live,ncRNA_gene,0.116609055,0.061227557,,no_change,0,0,0.699654331,0,0,0,
WBGene00195175,,Y105E8A.36,Live,ncRNA_gene,60.20427678,0.054216155,0.945773267,no_change,72.31891032,42.90791658,61.5695811,82.25032396,65.34995993,36.8289688,
WBGene00197643,,F13H6.12,Live,ncRNA_gene,3.511269136,0.050739137,0.989014013,no_change,0,9.68888439,0.699654331,9.595871128,0,1.083204965,
WBGene00201309,,K10D6.22,Live,ncRNA_gene,2.389655653,0.050016487,0.989709734,no_change,4.093523226,2.076189512,0.699654331,0,7.468566849,0,
WBGene00196935,,F13H6.8,Live,ncRNA_gene,1.205425846,0.04358574,,no_change,0,0,3.498271653,0,3.734283425,0,
WBGene00197837,,K11C4.9,Live,ncRNA_gene,1.205425846,0.04358574,,no_change,0,0,3.498271653,0,3.734283425,0,
WBGene00220178,,Y52D3.2,Live,ncRNA_gene,43.8904618,0.040414573,0.964034739,no_change,48.44002484,46.36823244,34.98271653,69.91277536,35.47569253,28.16332908,
WBGene00189975,,K02E2.12,Live,ncRNA_gene,21.53699076,0.038690314,0.971661431,no_change,17.73860064,29.06665317,16.79170394,17.82090352,26.13998397,21.66409929,
WBGene00219764,anr-47,Y67D8B.6,Live,ncRNA,16.85678329,0.038234445,0.981650594,no_change,13.64507742,20.76189512,15.39239527,1.370838733,26.13998397,23.83050922,
WBGene00199611,,Y51H7C.27,Live,ncRNA_gene,2.776886708,0.037771274,0.992138588,no_change,0.682253871,7.612694878,0,0,1.867141712,6.499229788,
WBGene00198384,,C05E11.14,Live,ncRNA_gene,1.20252577,0.032296813,,no_change,0.682253871,0,2.798617323,0,3.734283425,0,
WBGene00195733,,T28B11.3,Live,ncRNA_gene,3.023568631,0.031925386,0.992678132,no_change,4.093523226,0,4.897580315,0,3.734283425,5.416024823,
WBGene00198705,,C34D1.11,Live,ncRNA_gene,0.911782158,0.018239178,,no_change,2.729015484,0,0,2.741677465,0,0,
WBGene00198993,,T13H10.13,Live,ncRNA_gene,1.826843015,0.016839136,,no_change,2.046761613,0,3.498271653,0,0,5.416024823,
WBGene00044961,,F56A12.5,Live,ncRNA_gene,13.44729611,0.016205832,0.990975153,no_change,17.73860064,7.612694878,14.69274094,17.82090352,13.06999199,9.748844682,
WBGene00197824,,Y73F8A.1166,Live,ncRNA_gene,0.915051925,0.009863623,,no_change,1.364507742,1.384126341,0,2.741677465,0,0,
WBGene00219991,,H21P03.11,Live,ncRNA_gene,84.56934731,0.00750345,0.992138588,no_change,112.5718887,61.59362219,78.36128503,56.20438804,112.0285027,86.65639717,
WBGene00219545,,F41E7.19,Live,ncRNA_gene,1.376373467,-0.002285349,,no_change,2.046761613,0,2.098962992,4.112516198,0,0,
WBGene00195830,,H03A11.5,Live,ncRNA_gene,2.564686851,-0.003006744,0.99975527,no_change,0,6.920631707,0.699654331,0,5.601425137,2.166409929,
WBGene00220200,,Y71H2B.12,Live,ncRNA_gene,0.919586885,-0.003075856,,no_change,0,2.076189512,0.699654331,2.741677465,0,0,
WBGene00197957,,Y106G6A.9,Live,ncRNA_gene,8.769741972,-0.01996747,0.990975153,no_change,7.50479258,11.07301073,7.696197637,2.741677465,14.9371337,8.665639717,
WBGene00220010,,K07G5.7,Live,ncRNA_gene,102.5179248,-0.021524873,0.969698882,no_change,96.88004967,114.1904232,98.65126062,116.5212923,98.95851075,89.90601207,
WBGene00220223,,Y105C5A.1284,Live,ncRNA_gene,5.533190529,-0.022403455,0.992717073,no_change,2.729015484,8.304758049,5.597234645,10.96670986,5.601425137,0,
WBGene00197888,,F16D3.8,Live,ncRNA_gene,7.799559596,-0.035429967,0.983851406,no_change,6.140284838,8.996821219,8.395851968,9.595871128,9.335708562,4.332819859,
WBGene00200177,,C52G5.7,Live,ncRNA_gene,1.123382565,-0.042707275,,no_change,0,0.692063171,2.798617323,0,0,3.249614894,
WBGene00197035,,F47G4.11,Live,ncRNA_gene,1.370647744,-0.053250533,,no_change,0,0.692063171,3.498271653,0,1.867141712,2.166409929,
WBGene00201486,,C14F11.30,Live,ncRNA_gene,1.619178117,-0.058463557,,no_change,0,0,4.897580315,0,3.734283425,1.083204965,
WBGene00195512,,C04C11.5,Live,ncRNA_gene,1.124647758,-0.060681375,,no_change,0,0,3.498271653,0,0,3.249614894,
WBGene00196131,,C56G2.16,Live,ncRNA_gene,1.124647758,-0.060681375,,no_change,0,0,3.498271653,0,0,3.249614894,
WBGene00199344,,E02C12.16,Live,ncRNA_gene,3.373681863,-0.070206178,0.980925502,no_change,6.140284838,2.768252683,1.399308661,0,5.601425137,4.332819859,
WBGene00220199,,Y71H2AM.28,Live,ncRNA_gene,111.0472097,-0.072310791,0.912202932,no_change,156.2361364,84.43170683,100.7502236,137.0838733,98.95851075,88.8228071,
WBGene00220115,,W02H5.18,Live,ncRNA_gene,58.86464792,-0.073584691,0.937676965,no_change,64.13186387,64.36187488,53.17372913,100.0712275,20.53855884,50.91063334,
WBGene00199300,,T21G5.8,Live,ncRNA_gene,2.944712546,-0.076763688,0.980641197,no_change,2.729015484,0,6.296888976,2.741677465,3.734283425,2.166409929,
WBGene00044161,,C47G2.8,Live,ncRNA_gene,16.18448023,-0.077530681,0.945814027,no_change,17.73860064,13.84126341,18.1910126,16.45006479,16.80427541,14.08166454,
WBGene00200104,,F54D7.9,Live,ncRNA_gene,4.917725922,-0.08454164,0.972608016,no_change,2.729015484,7.612694878,4.897580315,0,5.601425137,8.665639717,
WBGene00200762,,T28B11.19,Live,ncRNA_gene,0.863843197,-0.088941412,,no_change,2.729015484,0,0,1.370838733,0,1.083204965,
WBGene00200783,,T14F9.18,Live,ncRNA_gene,0.867112963,-0.092518104,,no_change,1.364507742,1.384126341,0,1.370838733,0,1.083204965,
WBGene00199795,,T28B11.16,Live,ncRNA_gene,10.69175085,-0.093127118,0.955727012,no_change,10.23380806,2.768252683,20.28997559,8.225032396,7.468566849,15.16486951,
WBGene00196498,,B0350.71,Live,ncRNA_gene,85.5911159,-0.095649008,0.876370019,no_change,96.1977958,84.43170683,85.35782834,100.0712275,59.74853479,87.73960214,
WBGene00220118,,W03D8.13,Live,ncRNA_gene,20.08349836,-0.09804675,0.935210789,no_change,15.00958516,23.5301478,23.78824724,34.27096832,13.06999199,10.83204965,
WBGene00219931,,F33C8.10,Live,ncRNA_gene,1.334234659,-0.098112594,,no_change,0.682253871,0,3.498271653,2.741677465,0,1.083204965,
WBGene00201803,,C55A6.21,Live,ncRNA_gene,2.674269471,-0.115962939,0.978462463,no_change,0,0,8.395851968,5.48335493,0,2.166409929,
WBGene00219989,,H06I04.14,Live,ncRNA_gene,51.94355183,-0.117683239,0.863339412,no_change,56.62707129,52.59680097,53.17372913,57.57522677,42.94425938,48.74422341,
WBGene00198685,,F53F4.24,Live,ncRNA_gene,1.529543676,-0.120224124,,no_change,0,4.844442195,0,0,0,4.332819859,
WBGene00219551,,K07F5.21,Live,ncRNA_gene,3.808990932,-0.125699318,0.961680321,no_change,3.411269355,3.460315854,4.897580315,5.48335493,5.601425137,0,
WBGene00219979,,F56A12.11,Live,ncRNA_gene,311.8354051,-0.126063263,0.861498415,no_change,202.6293997,486.520409,286.1586212,363.2722641,388.3654762,144.0662603,
WBGene00219778,,B0025.7,Live,ncRNA_gene,75.78683833,-0.126646716,0.899473714,no_change,141.9088052,28.37459,66.46716141,76.76696903,98.95851075,42.24499362,
WBGene00220242,,ZK328.11,Live,ncRNA_gene,431.3084354,-0.127219943,0.766597896,no_change,471.4374248,375.7903017,503.7511181,515.4353635,371.5612008,349.8752036,
WBGene00219779,,B0025.8,Live,ncRNA_gene,118.7760499,-0.140860811,0.79492629,no_change,126.89922,134.9523183,111.2450386,83.62116269,140.0356284,115.9029312,
WBGene00220040,,R10E11.13,Live,ncRNA_gene,108.2287325,-0.141473322,0.778912796,no_change,114.6186503,117.650739,107.7467669,105.5545824,113.8956445,89.90601207,
WBGene00220006,,K04F10.9,Live,ncRNA_gene,40.11474755,-0.147573561,0.892839477,no_change,53.8980558,12.45713707,60.17027244,52.09187184,31.74140911,30.32973901,
WBGene00199885,,B0457.14,Live,ncRNA_gene,4.221478009,-0.147706605,0.946761778,no_change,3.411269355,4.152379024,5.597234645,5.48335493,5.601425137,1.083204965,
WBGene00195684,,F08F3.12,Live,ncRNA_gene,2.61114819,-0.150090377,0.971616573,no_change,0,8.304758049,0,4.112516198,0,3.249614894,
WBGene00201129,,M02F4.11,Live,ncRNA_gene,3.213973259,-0.167310529,0.960575774,no_change,8.187046451,2.076189512,0,6.854193663,0,2.166409929,
WBGene00199115,,T23E1.5,Live,ncRNA_gene,2.345225413,-0.179925333,0.967269642,no_change,7.50479258,0,0,5.48335493,0,1.083204965,
WBGene00195607,,Y73F8A.1162,Live,ncRNA_gene,1.282869808,-0.182448713,,no_change,0,3.460315854,0.699654331,1.370838733,0,2.166409929,
WBGene00200279,,K01B6.9,Live,ncRNA_gene,1.304634442,-0.187570927,,no_change,4.093523226,0,0,0,3.734283425,0,
WBGene00197069,,Y38F2AR.16,Live,ncRNA_gene,1.684652082,-0.194999208,,no_change,3.411269355,2.076189512,0,1.370838733,0,3.249614894,
WBGene00206423,,Y41C4A.29,Live,ncRNA_gene,193.0522004,-0.19576569,0.680499789,no_change,232.64857,182.7046771,202.2001016,216.5925198,194.1827381,129.9845958,
WBGene00195805,,F35G2.8,Live,ncRNA_gene,5.064817173,-0.202631012,0.930411954,no_change,8.869300322,3.460315854,4.197925984,4.112516198,0,9.748844682,
WBGene00200243,,Y106G6E.7,Live,ncRNA_gene,1.689556732,-0.202884477,,no_change,1.364507742,4.152379024,0,1.370838733,0,3.249614894,
WBGene00196679,,F10G8.11,Live,ncRNA_gene,1.306269325,-0.210055837,,no_change,3.411269355,0.692063171,0,0,3.734283425,0,
WBGene00219809,,C09H10.20,Live,ncRNA_gene,1.307534518,-0.21253417,,no_change,3.411269355,0,0.699654331,0,3.734283425,0,
WBGene00198182,,F56F3.11,Live,ncRNA_gene,4.221398987,-0.213504913,0.948207169,no_change,13.64507742,0,0,5.48335493,1.867141712,4.332819859,
WBGene00198766,,F12F3.7,Live,ncRNA_gene,0.821704389,-0.220404536,,no_change,1.364507742,0,1.399308661,0,0,2.166409929,
WBGene00199676,,F42H10.14,Live,ncRNA_gene,1.322034901,-0.222176546,,no_change,0,0,4.197925984,0,3.734283425,0,
WBGene00200830,,T28B11.20,Live,ncRNA_gene,6.132217357,-0.228640403,0.90012956,no_change,9.551554193,4.844442195,5.597234645,5.48335493,3.734283425,7.582434753,
WBGene00196558,,C33G3.9,Live,ncRNA_gene,0.827504542,-0.245005204,,no_change,0,0,2.798617323,0,0,2.166409929,
WBGene00023104,,K10F12.8,Live,ncRNA_gene,8.051439028,-0.246332309,0.892175845,no_change,11.59831581,4.152379024,10.49481496,15.07922606,3.734283425,3.249614894,
WBGene00195354,,ZK593.13,Live,ncRNA_gene,3.861969879,-0.2573508,0.91932313,no_change,3.411269355,4.844442195,4.197925984,0,7.468566849,3.249614894,
WBGene00195481,,ZK867.6,Live,ncRNA_gene,1.476395873,-0.258516989,,no_change,1.364507742,3.460315854,0,0,1.867141712,2.166409929,
WBGene00200214,,C17H12.35,Live,ncRNA_gene,2.134143557,-0.261389464,0.932603295,no_change,2.729015484,2.076189512,2.098962992,0,3.734283425,2.166409929,
WBGene00219557,anr-14,B0019.4,Live,ncRNA,4.442083098,-0.261727436,0.922293245,no_change,2.046761613,3.460315854,9.095506299,10.96670986,0,1.083204965,
WBGene00201641,,F46F6.6,Live,ncRNA_gene,1.069708948,-0.263443111,,no_change,0,2.768252683,0.699654331,0,1.867141712,1.083204965,
WBGene00200172,,K01A6.18,Live,ncRNA_gene,1.23166108,-0.267899781,,no_change,1.364507742,2.076189512,0.699654331,0,0,3.249614894,
WBGene00195322,,T06E4.16,Live,ncRNA_gene,1.074769722,-0.26835079,,no_change,0,0,3.498271653,0,1.867141712,1.083204965,
WBGene00196000,,Y50D7A.14,Live,ncRNA_gene,1.488521993,-0.278840788,,no_change,0,0,4.897580315,0,1.867141712,2.166409929,
WBGene00198772,,T25C12.6,Live,ncRNA_gene,4.797035482,-0.283356222,0.903979433,no_change,3.411269355,6.228568536,6.296888976,9.595871128,0,3.249614894,
WBGene00199741,,F22B3.16,Live,ncRNA_gene,1.223856353,-0.287492801,,no_change,4.093523226,0,0,0,0,3.249614894,
WBGene00195624,,R31.4,Live,ncRNA_gene,3.284287168,-0.290785255,0.927072574,no_change,5.458030967,1.384126341,4.197925984,0,0,8.665639717,
WBGene00219908,,F20C5.10,Live,ncRNA_gene,88.18858365,-0.292560747,0.830072472,no_change,238.106601,6.920631707,46.17718582,47.97935564,98.95851075,90.98921703,
WBGene00044981,,D2013.11,Live,ncRNA_gene,1.841395372,-0.295753218,0.947766437,no_change,6.140284838,0,0,2.741677465,0,2.166409929,
WBGene00185076,,Y7A9A.79,Live,ncRNA_gene,22.3556365,-0.299345528,0.792615499,no_change,27.29015484,19.37776878,26.58686457,17.82090352,35.47569253,7.582434753,
WBGene00202194,,R13A5.16,Live,ncRNA_gene,1.025491137,-0.303285183,,no_change,3.411269355,0,0,2.741677465,0,0,
WBGene00198737,,T04C9.8,Live,ncRNA_gene,3.286438933,-0.304018384,0.925142233,no_change,8.187046451,0,2.798617323,5.48335493,0,3.249614894,
WBGene00197275,,K04D7.12,Live,ncRNA_gene,2.059905002,-0.304846005,0.942880328,no_change,0,4.844442195,2.098962992,0,0,5.416024823,
WBGene00219948,,F44E2.12,Live,ncRNA_gene,244.047228,-0.314473689,0.473102525,no_change,209.4519384,329.4220693,272.1655346,171.3548416,257.6655563,224.2234277,
WBGene00219622,anr-40,Y53H1A.8,Live,ncRNA,1.03166098,-0.314995666,,no_change,1.364507742,1.384126341,0.699654331,2.741677465,0,0,
WBGene00196747,,Y53G8AR.10,Live,ncRNA_gene,1.241256813,-0.32149698,,no_change,0,0,4.197925984,0,0,3.249614894,
WBGene00198094,,Y38C1BA.5,Live,ncRNA_gene,1.034191367,-0.322174113,,no_change,1.364507742,0,2.098962992,2.741677465,0,0,
WBGene00202331,,C27A12.12,Live,ncRNA_gene,1.452478597,-0.32322333,,no_change,0,0.692063171,4.197925984,2.741677465,0,1.083204965,
WBGene00199226,,F53A3.8,Live,ncRNA_gene,4.354948187,-0.32658198,0.885215294,no_change,6.822538709,5.536505366,2.098962992,6.854193663,3.734283425,1.083204965,
WBGene00195382,,F29F11.7,Live,ncRNA_gene,5.587987802,-0.328550796,0.909960331,no_change,3.411269355,0,15.39239527,8.225032396,0,6.499229788,
WBGene00195151,,F53H2.4,Live,ncRNA_gene,89.87791279,-0.335705272,0.573080637,no_change,142.591059,77.51107512,80.46024803,90.47535635,82.15423534,66.07550285,
WBGene00195938,,R09A8.6,Live,ncRNA_gene,3.077813034,-0.335984064,0.909813926,no_change,6.822538709,0,3.498271653,4.112516198,1.867141712,2.166409929,
WBGene00200193,,F37B12.12,Live,ncRNA_gene,1.03999152,-0.337415954,,no_change,0,0,3.498271653,2.741677465,0,0,
WBGene00220162,,Y46E12BM.1,Live,ncRNA_gene,28.31758699,-0.34856648,0.669036434,no_change,36.84170903,33.21903219,25.1875559,23.30425845,24.27284226,27.08012412,
WBGene00195159,,T04C12.14,Live,ncRNA_gene,19.02485537,-0.352039688,0.746459511,no_change,24.56113935,21.45395829,18.1910126,8.225032396,16.80427541,24.91371419,
WBGene00235299,,Y69A2AR.48,Live,ncRNA_gene,2.234247656,-0.366939544,0.932155551,no_change,7.50479258,0,0,0,3.734283425,2.166409929,
WBGene00196100,,K10C3.8,Live,ncRNA_gene,3.820292524,-0.376037821,0.901000736,no_change,2.046761613,6.228568536,4.897580315,0,0,9.748844682,
WBGene00196695,,T14G10.9,Live,ncRNA_gene,4.066343347,-0.378481678,0.907273616,no_change,12.28056968,0,1.399308661,0,7.468566849,3.249614894,
WBGene00201383,,F25D7.10,Live,ncRNA_gene,2.875940234,-0.385113074,0.905470225,no_change,0,8.996821219,0.699654331,2.741677465,3.734283425,1.083204965,
WBGene00196629,,T12B3.7,Live,ncRNA_gene,2.243317576,-0.391850135,0.90103686,no_change,4.775777096,1.384126341,1.399308661,0,3.734283425,2.166409929,
WBGene00200506,,ZC123.9,Live,ncRNA_gene,1.385504293,-0.39336218,,no_change,4.775777096,0,0,1.370838733,0,2.166409929,
WBGene00220228,,Y111B2A.34,Live,ncRNA_gene,40.53754193,-0.395356821,0.5724123,no_change,58.6738329,36.67934805,42.67891417,34.27096832,37.34283425,33.57935391,
WBGene00198999,,F28B4.6,Live,ncRNA_gene,5.049496771,-0.397149272,0.842117337,no_change,5.458030967,2.768252683,9.095506299,2.741677465,3.734283425,6.499229788,
WBGene00201515,,K01A6.20,Live,ncRNA_gene,1.395313593,-0.398321264,,no_change,0.682253871,4.152379024,0,1.370838733,0,2.166409929,
WBGene00201181,,C16C2.9,Live,ncRNA_gene,10.92643744,-0.406268636,0.79818682,no_change,8.187046451,6.228568536,23.08859291,17.82090352,3.734283425,6.499229788,
WBGene00195233,,F31E9.11,Live,ncRNA_gene,46.13704248,-0.414194386,0.51532704,no_change,45.02875548,54.67299049,58.77096378,42.49600071,33.60855082,42.24499362,
WBGene00197828,,C02B4.8,Live,ncRNA_gene,3.412036215,-0.420209605,0.885066572,no_change,0,6.920631707,4.897580315,1.370838733,1.867141712,5.416024823,
WBGene00219829,,C24G6.12,Live,ncRNA_gene,3.270739648,-0.425786054,0.89902936,no_change,4.775777096,0,6.296888976,0,7.468566849,1.083204965,
WBGene00022904,,C01B12.9,Live,ncRNA_gene,0.521661096,-0.44061656,,no_change,2.046761613,0,0,0,0,1.083204965,
WBGene00195360,,K05B2.6,Live,ncRNA_gene,0.521661096,-0.44061656,,no_change,2.046761613,0,0,0,0,1.083204965,
WBGene00195587,,R04F11.7,Live,ncRNA_gene,0.521661096,-0.44061656,,no_change,2.046761613,0,0,0,0,1.083204965,
WBGene00196251,,C27A7.10,Live,ncRNA_gene,0.521661096,-0.44061656,,no_change,2.046761613,0,0,0,0,1.083204965,
WBGene00197708,,K12H4.11,Live,ncRNA_gene,0.569600058,-0.44061656,,no_change,2.046761613,0,0,1.370838733,0,0,
WBGene00199003,,F42G9.10,Live,ncRNA_gene,0.521661096,-0.44061656,,no_change,2.046761613,0,0,0,0,1.083204965,
WBGene00200057,,K04G7.13,Live,ncRNA_gene,0.652317221,-0.44061656,,no_change,2.046761613,0,0,0,1.867141712,0,
WBGene00201477,,F08G5.20,Live,ncRNA_gene,0.652317221,-0.44061656,,no_change,2.046761613,0,0,0,1.867141712,0,
WBGene00201534,,Y48G8AR.7,Live,ncRNA_gene,0.569600058,-0.44061656,,no_change,2.046761613,0,0,1.370838733,0,0,
WBGene00201815,,B0457.17,Live,ncRNA_gene,0.569600058,-0.44061656,,no_change,2.046761613,0,0,1.370838733,0,0,
WBGene00202134,,C11E4.16,Live,ncRNA_gene,0.521661096,-0.44061656,,no_change,2.046761613,0,0,0,0,1.083204965,
WBGene00202308,,M70.13,Live,ncRNA_gene,0.569600058,-0.44061656,,no_change,2.046761613,0,0,1.370838733,0,0,
